6,57,נמרוד נחמיאס,10:19.288,10:19.233,20:38.521,2:47.921
אינדורו צ'אלנג' 40-49
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,49,גיל שריבמן,10:12.622,10:21.193,20:33.815,
2,212,אליה אריה,10:39.102,10:42.195,21:21.297,47.482
אינדורו צ'אלנג' 50+
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,66,דן יותם,18:47.015,10:59.850,29:46.865,

ספרינט נשים
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,26,ירדן בראל,11:40.610,11:02.329,11:02.329,
ספרינט 8-9
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,248,בעז כהן,13:14.585,11:31.111,11:31.111,
2,203,עופר גל שנהב,12:23.226,12:07.894,12:07.894,36.783
3,202,יובל סגל,12:11.563,12:10.545,12:10.545,39.434
4,251,דוד כהן סולל עמר,12:52.404,12:31.369,12:31.369,1:00.258
5,205,עמרי דנון,13:08.505,12:48.051,12:48.051,1:16.940
ספרינט 10-11
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,100,ערן כהן - סולל עמר,10:15.658,22:42.062,10:15.658,
2,104,עמית שדמי,10:43.140,10:32.717,10:32.717,17.059
3,109,בנימין וייצמן,11:44.320,11:37.816,11:37.816,1:22.158
4,108,רואי אוסטפלד,11:52.428,11:46.720,11:46.720,1:31.062
5,245,רן כרמל,12:33.004,12:23.706,12:23.706,2:08.048
6,118,עידו גל שנהב,13:50.112,12:44.380,12:44.380,2:28.722
ספרינט 12-13
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,114,אבנר אהרוני,14:23.318,12:43.984,12:43.984,
ספרינט 14-15
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,299,רז סימסון,9:49.653,9:46.478,9:46.478,
2,276,מוחמד זובידאת,10:54.431,10:21.024,10:21.024,34.546
3,223,דן סמירנוב,10:24.461,,10:24.461,37.983
4,254,איתי שוסהיים,11:39.208,10:55.238,10:55.238,1:08.760
5,154,מוחמד חוגיראת,11:41.565,11:09.702,11:09.702,1:23.224
ספרינט 16-19
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,169,נדב דוברת,9:20.294,9:07.738,9:07.738,
2,30,דולב גלעדי,9:46.617,9:32.263,9:32.263,24.525
3,77,מהדי כליבאת,10:02.478,9:43.331,9:43.331,35.593
4,175,יובל קרון,10:13.009,10:08.713,10:08.713,1:00.975
ספרינט 20-29
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,93,דולב בר און,11:08.773,,11:08.773,
ספרינט 30-39
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,112,אביב אפשטיין,11:38.012,10:09.640,10:09.640,
2,295,חן גרומן,10:27.023,10:11.272,10:11.272,1.632
3,115,ג'וזף פישלר,10:54.706,10:33.940,10:33.940,24.300
4,102,רז אזולאי,11:40.732,11:29.146,11:29.146,1:19.506
5,110,שי זקן,11:36.870,11:52.933,11:36.870,1:27.230
ספרינט 40-49
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,53,אבירן בוניאל,10:09.216,9:52.071,9:52.071,
2,265,יפתח סהר,10:01.247,9:54.423,9:54.423,2.352
3,72,אריק קליימן,,10:39.892,10:39.892,47.821
4,255,רונן רם,11:23.017,10:54.518,10:54.518,1:02.447
ספרינט 50+
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,201,רונן רמתי,11:34.413,11:32.252,11:32.252,
