11,946,גיא קליין,6:36.140,7:01.330,6:27.812,6:48.972,6:49.715,P 50:43.969,17:00.000,19:57.113
12,103,ברק פולקמר,6:51.734,7:52.094,9:01.897,8:12.856,7:06.033,P 1:08:04.614,29:00.000,37:17.758
לא סיים - DNF
,504,קובי אשכנזי,6:46.088,6:28.155,6:44.278,-,-,19:58.521,-,2 הקפות
,169,עידו קליין,6:56.544,6:56.171,7:24.699,-,-,P 38:17.414,17:00.000,2 הקפות
,42,אסף שטרית,6:55.603,6:59.282,-,-,-,13:54.885,-,3 הקפות
,508,ערן אדיר,6:40.979,-,-,-,-,6:40.979,-,4 הקפות
,70,אלירן סבג,7:19.698,-,-,-,-,7:19.698,-,4 הקפות
,530,אסף אביטל,-,-,-,-,-,P 1:00.000,1:00.000,5 הקפות
הקפה מהירה: (304) אסף ויסבקר - 6:01.240
C3
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,הקפה 5,זמן,עונשין,פער
1,518,קובי חמד,5:56.265,5:56.301,5:59.138,5:58.702,5:59.723,29:50.129,-,-
2,117,חביאר אלחנדרו,6:25.534,6:21.310,6:15.382,6:14.315,6:11.220,31:27.761,-,1:37.632
3,111,יוסי גוטמן,6:34.868,6:33.924,6:26.540,6:22.005,6:14.964,32:12.301,-,2:22.172
4,79,עמית שטרן,6:22.234,6:20.959,6:11.600,6:21.005,6:25.129,P 32:40.927,1:00.000,2:50.798
5,64,תאמר כנען,6:33.910,6:38.483,6:42.560,6:56.150,6:43.350,P 34:34.453,1:00.000,4:44.324
6,582,אלון לייטמן,6:36.385,6:34.413,6:51.303,6:37.628,7:06.504,P 38:46.233,5:00.000,8:56.104
7,98,דורון שלומי,6:51.150,7:07.017,7:02.306,6:57.595,7:08.757,P 41:06.825,6:00.000,11:16.696
8,26,שי בר זאב,7:24.665,7:14.071,7:04.052,7:04.838,7:07.729,P 42:55.355,7:00.000,13:05.226
לא סיים - DNF
,517,שלומי אסרף,6:22.495,6:16.907,6:12.835,6:13.511,-,25:05.748,-,1 הקפה
,90,משה אלקיים,6:36.355,6:42.280,6:41.009,-,-,P 41:59.644,22:00.000,2 הקפות
נפסל - DSQ
,175,ניצן בן שטרית,6:12.373,6:20.251,5:57.954,6:04.380,5:53.267,30:28.225,-,38.096
,14,ירון לוגסי,6:13.114,6:17.106,6:09.285,6:16.500,5:40.748,30:36.753,-,46.624
הקפה מהירה: (14) ירון לוגסי - 5:40.748
ג'וניורס
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,הקפה 5,זמן,עונשין,פער
1,33,גיל זרקו,6:18.175,6:23.506,6:15.071,6:34.553,6:04.896,P 32:36.201,1:00.000,-
לא סיים - DNF
,40,רז עידן,6:53.005,7:03.890,-,-,-,13:56.895,-,3 הקפות
נפסל - DSQ
,21,יהב פייגין,6:47.842,6:30.298,6:30.942,6:32.459,6:29.276,P 45:50.817,13:00.000,13:14.616
הקפה מהירה: (33) גיל זרקו - 6:04.896
סניורים
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,הקפה 5,זמן,עונשין,פער
1,121,אוריה כרמלי,6:06.646,6:04.426,5:58.177,5:53.022,5:46.051,29:48.322,-,-
2,745,שאולי חמו,6:17.900,6:14.048,6:14.509,6:16.560,6:04.253,31:07.270,-,1:18.948
3,28,צחי בני,6:21.720,6:14.118,6:10.042,6:05.839,6:18.889,31:10.608,-,1:22.286
4,125,רונן מדיאל,6:26.439,6:24.356,6:17.451,6:18.088,6:03.245,P 33:29.579,2:00.000,3:41.257
5,35,אריה ברנשטיין,6:32.897,6:54.059,6:31.986,6:34.231,6:35.169,P 34:08.342,1:00.000,4:20.020
6,56,איציק קלנר,6:11.811,7:02.421,6:20.521,6:16.839,6:16.836,P 35:08.428,3:00.000,5:20.106
7,71,ברק דודאי,6:36.455,6:40.660,6:38.767,6:37.523,6:29.666,P 36:03.071,3:00.000,6:14.749
8,519,דרור כהן,6:54.160,6:43.335,6:28.712,6:34.471,6:28.939,P 39:09.617,6:00.000,9:21.295
9,46,שגיא שוורץ,6:59.045,6:58.341,6:55.530,7:01.321,6:47.674,P 44:41.911,10:00.000,14:53.589
10,930,יעקב כהן,6:34.955,6:22.819,6:21.852,6:22.216,6:32.883,P 46:14.725,14:00.000,16:26.403
11,317,ארז זנדברג,7:10.858,7:26.248,8:38.798,7:35.655,7:24.483,P 1:01:16.042,23:00.000,31:27.720
לא סיים - DNF
,130,אדי קלדס,6:26.745,6:25.703,6:17.126,6:20.506,-,P 27:30.080,2:00.000,1 הקפה
,299,מאור אברהם,6:26.431,6:52.021,6:28.891,6:41.286,-,P 35:28.629,9:00.000,1 הקפה
,276,ארלה כץ,6:58.065,7:00.374,-,-,-,P 15:58.439,2:00.000,3 הקפות
,72,רמי צמח,6:20.900,-,-,-,-,P 7:20.900,1:00.000,4 הקפות
הקפה מהירה: (121) אוריה כרמלי - 5:46.051

מתחילים
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,זמן,עונשין,פער
1,180,עוז שמשון,6:13.152,6:04.000,6:04.736,5:57.729,24:19.617,-,-
2,102,אודי ברוך,6:32.386,6:34.651,6:39.318,6:35.806,26:22.161,-,2:02.544
3,531,אושרי פלח,6:56.001,6:44.409,6:42.307,6:35.331,26:58.048,-,2:38.431
4,890,ברק עזרא,6:58.004,6:55.631,6:55.941,7:34.144,28:23.720,-,4:04.103
5,179,אורי רואי פרג,6:35.379,6:39.047,6:47.154,6:36.403,P 30:37.983,4:00.000,6:18.366
6,50,איתן יואל,6:51.817,6:47.982,6:50.807,7:22.789,P 30:53.395,3:00.000,6:33.778
7,912,אלירן ברכה,6:54.407,7:21.563,7:17.842,6:59.017,P 31:32.829,3:00.000,7:13.212
8,314,איתמר לוי,7:25.229,7:46.900,7:31.934,7:19.329,P 33:03.392,3:00.000,8:43.775
9,213,ראובן גולן,7:27.068,7:11.642,7:07.357,7:27.983,P 37:14.050,8:00.000,12:54.433
10,41,עידו ברקאי,7:18.317,6:57.969,7:23.846,6:49.734,P 37:29.866,9:00.000,13:10.249
11,181,גלעד סננס,7:17.755,7:32.131,7:43.007,7:45.367,P 42:18.260,12:00.000,17:58.643
12,722,אייל רחימה,7:46.923,7:44.602,7:49.663,7:33.128,P 44:54.316,14:00.000,20:34.699
13,480,שמואל אשכנזי,6:54.436,6:51.013,7:02.546,7:47.771,P 45:35.766,17:00.000,21:16.149
14,203,צביקה אגם,7:42.308,7:32.741,7:40.616,8:04.560,P 46:00.225,15:00.000,21:40.608
15,200,אלון כהן,7:29.088,7:22.908,7:20.722,9:03.168,P 50:15.886,19:00.000,25:56.269
לא סיים - DNF
,89,ישראל בוזגלו,7:56.593,7:25.852,7:51.613,-,P 27:14.058,4:00.000,1 הקפה
,202,אסף אדום,9:12.046,9:29.961,10:21.363,-,P 48:03.370,19:00.000,1 הקפה
,178,דן רובין,10:12.163,-,-,-,P 17:12.163,7:00.000,3 הקפות
הקפה מהירה: (180) עוז שמשון - 5:57.729
סופר סניורים
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,זמן,עונשין,פער
1,747,דניאל עמר,7:04.692,7:19.478,7:21.625,7:07.081,P 32:52.876,4:00.000,-
2,136,מיכאל ניזרי,7:29.307,7:09.251,7:10.076,7:02.170,P 33:50.804,5:00.000,57.928
3,869,דניאל לייזרוביץ,8:08.297,8:15.998,8:14.542,7:44.193,P 51:23.030,19:00.000,18:30.154
4,230,עידו גביש,7:33.187,7:43.795,8:13.820,8:06.614,P 51:37.416,20:00.000,18:44.540
5,81,מרדכי שלומי,7:44.581,7:34.960,8:10.056,8:36.778,P 59:06.375,27:00.000,26:13.499
לא סיים - DNF
,168,משה ארד,9:05.514,9:33.155,9:02.298,-,P 53:40.967,26:00.000,1 הקפה
,170,רם מלאכי,9:49.684,8:09.510,-,-,P 22:59.194,5:00.000,2 הקפות
,109,אלון קליין,8:13.234,-,-,-,8:13.234,-,3 הקפות
הקפה מהירה: (136) מיכאל ניזרי - 7:02.170

ג'וניורס מתחילים
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,זמן,פער
1,10,בועז סאסי,6:17.930,6:05.731,6:08.635,6:09.617,24:41.913,-
2,44,ניב סבן,6:15.224,6:13.938,6:09.290,6:12.438,24:50.890,8.977
3,34,עומר רוזנבלום,6:27.568,6:22.298,6:13.207,6:10.765,25:13.838,31.925
4,460,ענבר זלנגר,6:44.400,7:10.126,6:27.231,6:28.733,26:50.490,2:08.577
5,8,שקד כהן,6:41.455,8:05.434,6:24.492,6:46.108,27:57.489,3:15.576
6,67,ירין כהן,7:00.293,7:45.530,6:52.293,6:49.674,28:27.790,3:45.877
7,66,אור זרקו,6:40.286,6:30.939,7:28.174,8:09.533,28:48.932,4:07.019
8,45,רועי שטרן,8:20.927,6:53.159,6:50.108,6:45.149,28:49.343,4:07.430
9,514,דרור אדיר,7:02.817,7:32.521,7:00.889,7:21.797,28:58.024,4:16.111
10,77,ארז מלמן,7:29.824,7:30.425,7:23.985,7:09.775,29:34.009,4:52.096
11,24,איתמר אוזון,7:38.832,7:25.048,7:21.372,7:13.312,29:38.564,4:56.651
12,228,עידו כהן,8:37.270,7:43.078,7:20.513,6:58.036,30:38.897,5:56.984
13,143,דניאל רחמני,8:32.065,7:47.808,7:28.252,7:34.988,31:23.113,6:41.200
14,115,מעיין עוזיאל,9:01.040,8:19.456,8:09.505,8:49.928,34:19.929,9:38.016
15,119,ניב הימן,9:35.499,8:03.928,8:25.711,8:51.855,34:56.993,10:15.080
16,9,איתמר ברדה,10:34.297,8:14.791,8:09.946,8:00.656,34:59.690,10:17.777
הקפה מהירה: (10) בועז סאסי - 6:05.731
סופר ג'וניורס
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,זמן,פער
1,1,בן אלמגור,6:59.914,6:45.924,6:26.735,6:35.359,26:47.932,-
2,27,אופיר קייסי צמח,7:51.534,6:45.317,7:23.604,6:25.339,28:25.794,1:37.862
3,517,רן שמאי,7:33.818,7:26.809,7:29.436,7:31.374,30:01.437,3:13.505
4,3,עומרי בנימין,8:49.585,8:31.321,9:07.645,7:23.097,33:51.648,7:03.716
הקפה מהירה: (27) אופיר קייסי צמח - 6:25.339
סופר ג'וניורס מתחילים
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,זמן,פער
1,109,איתי וינברג,8:07.643,8:13.998,8:16.422,8:19.453,32:57.516,-
2,888,יותם עוזיאל,9:24.975,9:12.563,8:44.559,8:29.887,35:51.984,2:54.468
3,238,עופר ירחי,10:30.075,8:54.061,9:16.718,8:37.003,37:17.857,4:20.341
4,48,שי אשכנזי,11:13.674,8:15.648,10:05.857,8:36.028,38:11.207,5:13.691
5,7,נדב ברדה,10:50.527,13:01.850,10:47.930,8:37.069,43:17.376,10:19.860
לא סיים - DNF
,200,דור הימן,18:12.643,13:56.058,22:35.732,-,54:44.433,1 הקפה
הקפה מהירה: (109) איתי וינברג - 8:07.643
