4,51,רן קליינהאוז,5:03.040,5:14.721,10:17.761,1:45.365

ספרינט 8-9
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,104,יובל סגל,6:53.791,6:18.024,6:18.024,
2,103,ערן כהן - סולל עמר,6:31.296,6:21.555,6:21.555,3.531
3,100,רואי אוסטפלד,6:51.307,6:26.147,6:26.147,8.123
4,102,קורן טהר,9:15.232,8:46.114,8:46.114,2:28.090
5,101,תומר כהן,,9:29.005,9:29.005,3:10.981
לא סיים - מקצה 1 - DNF
,101,תומר כהן,,9:29.005,,
ספרינט 10-11
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,114,יובל ניר,4:41.845,4:49.452,4:41.845,
2,110,עומר רוזנבלום,4:49.624,4:50.298,4:49.624,7.779
3,111,אורי עוזיאל,4:58.528,4:57.255,4:57.255,15.410
4,112,תומר ישעיה,6:16.125,5:52.898,5:52.898,1:11.053
5,116,דור פרכטר,6:36.169,6:26.732,6:26.732,1:44.887
6,118,איתי פורתי,7:00.099,6:41.900,6:41.900,2:00.055
7,119,ירדן בראל,6:47.875,6:42.693,6:42.693,2:00.848
8,117,איתי פרידמן,7:43.734,7:10.465,7:10.465,2:28.620
ספרינט 12-13
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,148,גיא סגל,4:18.251,4:17.601,4:17.601,
2,143,ילי צימבליסטה,4:19.313,4:18.283,4:18.283,0.682
3,154,ארז לוי,13:58.102,4:34.097,4:34.097,16.496
4,131,שחר פלג,4:38.351,4:37.161,4:37.161,19.560
5,156,אורי שמבן,5:10.034,4:44.588,4:44.588,26.987
6,139,ניתאי מנור,4:45.804,18:14.083,4:45.804,28.203
7,138,עומרי סלע,4:50.151,4:57.538,4:50.151,32.550
8,133,שגיא שוורץ,5:02.616,5:00.936,5:00.936,43.335
9,141,נועם קזס,,5:01.689,5:01.689,44.088
10,144,יובל פרנקו,5:04.643,5:03.799,5:03.799,46.198
11,134,רועי פיאמנטה,5:11.580,5:15.703,5:11.580,53.979
12,140,ניב אתר,5:53.794,5:36.046,5:36.046,1:18.445
13,142,יריב רון,5:58.865,12:46.268,5:58.865,1:41.264
14,137,עופרי קורן,20:08.081,6:06.651,6:06.651,1:49.050
לא סיים - מקצה 1 - DNF
,141,נועם קזס,,5:01.689,,
ספרינט 14-15
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,209,נדב דוברת,4:00.127,4:02.904,4:00.127,
2,172,מאור גולד,4:05.967,4:05.608,4:05.608,5.481
3,170,נדב שפירא,4:13.196,4:11.649,4:11.649,11.522
4,161,רוי רובינשטיין,4:21.389,4:21.956,4:21.389,21.262
5,169,נמרוד זילכה,4:24.749,4:27.944,4:24.749,24.622
6,176,יותם מור,4:35.872,4:53.855,4:35.872,35.745
7,189,עומר בראודה,4:43.104,4:47.141,4:43.104,42.977
8,166,עומר גלעדי,4:46.069,4:44.202,4:44.202,44.075
9,180,אורי מגנזי,4:53.029,9:01.410,4:53.029,52.902
10,160,רז דיימונד,5:01.582,5:03.243,5:01.582,1:01.455
11,178,דויד בניסטי,5:46.402,6:17.068,5:46.402,1:46.275
12,177,הילאי שרון,,7:52.861,7:52.861,3:52.734
לא סיים - מקצה 1 - DNF
,164,עידו גייגר,,,,
,177,הילאי שרון,,7:52.861,,
ספרינט 16-19 כולל
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,196,אלעד לביא,3:52.722,,3:52.722,
2,204,אסף גורפינקל,4:26.603,3:58.230,3:58.230,5.508
3,193,רון פרידריך,4:01.538,4:02.344,4:01.538,8.816
לא סיים - מקצה 1 - DNF
,191,שובל אשכנזי,,,,
לא סיים - מקצה 2 - DNF
,196,אלעד לביא,3:52.722,,,
ספרינט 20-29
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,20,אורן חסון,3:31.649,3:33.493,3:31.649,
2,21,עומר פינקל,3:59.354,4:00.501,3:59.354,27.705
3,23,גל שטמלר,4:06.709,4:10.229,4:06.709,35.060
ספרינט 30-39
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,37,אור טל,4:17.955,4:19.394,4:17.955,
2,35,עירא שמש,,4:23.189,4:23.189,5.234
ספרינט 40-49
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,46,צח חביב,4:29.266,,4:29.266,
לא סיים - מקצה 2 - DNF
,46,צח חביב,4:29.266,,,
ספרינט 50+
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,54,רונן רמתי,4:33.266,4:31.459,4:31.459,
2,55,שיין כהן,4:48.265,4:53.555,4:48.265,16.806
,57,משה גונטוב,,,17:00.000,

© כל הזכויות שמורות לתנועה מדידת זמנים
